Administrative,Informational,ProductRelated,ExitRates,PageValues,SpecialDay,Month,Region,TrafficType,VisitorType0,VisitorType1,Weekend,Revenue
3,0,8,0.025,0.0,0.0,5,9,3,0.0,1.0,0,0
9,0,3,0.025,0.0,0.0,12,9,20,1.0,0.0,0,0
3,2,23,0.011111111000000002,0.0,0.4,5,4,14,0.0,1.0,0,0
2,0,3,0.05,0.0,0.0,12,1,8,0.0,0.0,0,0
2,0,7,0.022222222000000003,0.0,0.0,6,4,4,0.0,1.0,0,0
0,0,17,0.04,0.0,0.0,11,4,13,0.0,1.0,0,0
4,0,15,0.029365079,0.0,0.0,11,8,1,0.0,1.0,0,0
0,0,1,0.2,0.0,0.0,3,1,1,0.0,1.0,0,0
3,0,10,0.016666667,0.0,0.0,3,7,10,0.0,1.0,0,0
0,0,1,0.2,0.0,0.0,8,1,3,0.0,1.0,0,0
4,0,12,0.026666667,0.0,0.0,5,4,2,0.0,0.0,1,0
8,0,84,0.013110506000000001,0.0,0.0,6,7,3,0.0,1.0,0,0
0,0,87,0.011552301999999999,0.0,0.0,12,6,2,0.0,1.0,0,0
0,0,6,0.033333333,0.0,0.0,3,7,1,0.0,1.0,1,0
4,0,21,0.015277778,0.0,0.0,5,1,2,0.0,1.0,1,0
1,0,12,0.015384615,0.0,0.0,5,9,1,0.0,1.0,0,0
0,0,21,0.012962963000000001,0.0,0.8,2,1,3,0.0,1.0,0,0
8,0,64,0.016086957,7.868950242,0.0,5,2,14,0.0,1.0,1,0
0,0,39,0.028828829,9.922972973,0.6,5,2,3,0.0,1.0,0,0
0,0,4,0.1,0.0,0.0,12,9,2,0.0,0.0,0,0
0,0,8,0.00952381,0.0,0.0,11,9,2,0.0,0.0,0,1
1,0,254,0.01518288,0.0,0.0,11,3,2,0.0,1.0,0,0
0,0,8,0.05,0.0,0.0,12,7,20,0.0,1.0,0,0
1,2,27,0.036904762,0.0,0.0,11,6,1,0.0,1.0,0,0
3,0,20,0.011688312,15.06586317,0.0,11,5,2,0.0,1.0,0,1
5,1,16,0.008333333,38.41401623,0.0,11,1,3,0.0,1.0,0,0
0,0,10,0.022222222000000003,25.7526389,0.0,12,2,2,0.0,0.0,0,1
0,0,5,0.16,0.0,0.0,11,2,3,0.0,1.0,0,0
1,0,37,0.039814815,0.0,0.8,5,4,2,0.0,1.0,0,0
5,0,25,0.003571429,7.48051616,0.0,7,2,2,0.0,0.0,1,1
2,3,13,0.021428571,42.22150549,0.0,11,4,2,0.0,1.0,0,1
0,2,4,0.04,0.0,0.0,5,4,6,0.0,1.0,1,0
1,0,37,0.009009009,13.82316952,0.0,12,1,1,0.0,1.0,0,0
2,2,1,0.04,0.0,0.0,12,1,2,0.0,1.0,0,0
0,2,30,0.027083332999999998,0.0,0.0,11,3,10,0.0,1.0,0,1
6,1,38,0.035895135,27.31414742,0.0,7,1,2,0.0,1.0,0,0
3,0,6,0.022222222000000003,0.0,0.2,5,1,2,0.0,1.0,0,0
3,1,42,0.022101449,0.0,0.0,11,2,1,0.0,1.0,0,0
4,0,133,0.0122463,1.7868190819999998,0.0,5,3,3,0.0,1.0,0,0
0,0,4,0.05,0.0,0.0,3,1,1,0.0,1.0,0,0
0,0,38,0.005405405,23.664587100000002,0.0,12,1,2,0.0,1.0,0,1
0,0,10,0.01,0.0,0.0,3,5,2,0.0,1.0,0,0
7,4,61,0.016153274,0.0,0.0,5,6,3,0.0,1.0,0,0
3,0,2,0.07,0.0,1.0,5,3,4,0.0,1.0,1,0
0,0,3,0.1,0.0,0.0,5,1,1,0.0,1.0,1,0
0,0,38,0.031871345,0.0,0.0,11,4,2,0.0,0.0,0,0
0,0,12,0.046666667,11.193,0.0,5,1,3,0.0,1.0,0,0
2,0,48,0.025088095,5.540024667000001,0.6,5,4,4,0.0,1.0,0,1
0,0,8,0.15555555599999998,0.0,0.8,5,7,3,0.0,1.0,0,0
4,0,22,0.006060606,0.0,0.0,5,6,4,0.0,0.0,1,0
0,0,30,0.004285714,0.0,0.0,7,1,4,0.0,1.0,0,0
0,0,5,0.04,0.0,0.0,11,4,2,0.0,1.0,0,0
4,0,14,0.010526316,0.0,0.0,7,1,5,0.0,0.0,0,0
9,3,55,0.02016129,14.68324522,0.0,3,1,2,0.0,1.0,0,0
0,0,53,0.026415094,0.0,0.4,5,3,6,0.0,1.0,0,0
1,0,31,0.052222222,0.0,0.0,12,3,1,0.0,1.0,0,0
0,0,6,0.1,0.0,0.0,5,4,3,0.0,1.0,0,0
5,2,19,0.031818182,14.78422174,0.0,11,1,13,0.0,1.0,0,0
2,0,29,0.006896551999999999,0.0,0.0,12,7,2,0.0,0.0,0,0
0,0,17,0.02745098,0.0,0.8,5,3,2,0.0,1.0,0,0
0,0,34,0.011764706000000002,0.0,0.0,3,4,1,0.0,1.0,0,0
10,0,50,0.023212197,1.9810383880000002,0.0,10,3,4,0.0,1.0,0,0
0,0,35,0.009387755,0.0,0.0,12,3,2,0.0,1.0,0,0
0,0,1,0.2,0.0,0.0,3,3,1,0.0,1.0,0,0
0,0,7,0.042857143,0.0,0.0,3,1,1,0.0,1.0,0,0
11,4,104,0.007753623,7.345321739,0.0,5,2,20,0.0,1.0,0,0
4,0,14,0.04375,0.0,0.0,5,1,4,0.0,1.0,0,0
0,0,56,0.016666667,0.0,0.0,3,1,1,0.0,1.0,0,0
0,1,9,0.022222222000000003,53.25533333,0.0,3,1,2,0.0,1.0,1,1
1,1,29,0.018709677,8.772473117999999,0.0,3,3,2,0.0,1.0,1,1
6,0,11,0.02,0.0,0.0,12,1,1,0.0,1.0,0,0
0,0,5,0.04,0.0,0.0,3,1,1,0.0,1.0,0,0
4,0,30,0.0016666670000000001,0.0,0.0,3,1,11,0.0,0.0,0,0
2,1,44,0.004545455,0.0,0.0,5,2,2,0.0,0.0,1,0
10,4,20,0.002666667,0.0,0.0,12,7,2,0.0,1.0,0,0
0,0,4,0.07,0.0,0.6,5,6,3,0.0,1.0,0,0
0,0,6,0.18333333300000001,0.0,0.6,5,3,1,0.0,1.0,0,0
0,0,8,0.075,0.0,0.0,11,1,6,0.0,1.0,0,0
0,2,14,0.034375,0.0,0.8,2,3,3,0.0,1.0,0,0
0,0,12,0.026111111,0.0,0.2,2,1,3,0.0,1.0,0,0
0,0,10,0.05,0.0,0.0,12,1,2,0.0,1.0,0,0
0,0,1,0.2,0.0,0.0,11,9,2,0.0,0.0,0,0
2,0,4,0.028571429,0.0,0.0,8,7,4,0.0,1.0,0,0
4,0,8,0.02,0.0,0.0,5,8,2,0.0,1.0,0,0
1,0,29,0.035057471,0.0,0.0,11,8,2,0.0,1.0,0,0
0,0,6,0.095,0.0,0.0,3,6,1,0.0,1.0,0,0
1,1,14,0.028571429,44.89345937,0.0,10,1,20,0.0,1.0,1,1
0,0,9,0.066666667,0.0,0.0,3,1,1,0.0,1.0,0,0
0,0,6,0.011111111000000002,0.0,0.0,12,3,10,0.0,1.0,0,0
0,0,62,0.027868852000000003,12.71367924,0.0,9,1,1,0.0,1.0,0,0
0,0,13,0.0,0.0,0.0,10,1,2,0.0,1.0,0,0
3,0,19,0.023529412000000003,0.0,0.0,12,3,6,0.0,1.0,0,0
0,0,36,0.030925926,0.0,0.0,12,1,2,0.0,1.0,0,0
0,0,40,0.0225,0.0,0.0,11,1,1,0.0,1.0,0,0
7,2,135,0.010258136999999999,0.0,0.0,12,1,1,0.0,1.0,0,0
2,0,40,0.01624838,0.0,0.0,3,2,2,0.0,1.0,0,0
13,4,36,0.026186255,6.8317923920000005,0.0,3,2,3,0.0,1.0,0,0
0,0,8,0.0375,0.0,0.4,5,4,13,0.0,1.0,0,0
2,0,21,0.023939394,23.069000000000003,0.0,5,1,5,0.0,1.0,0,0
2,0,3,0.05,0.0,0.0,3,1,2,0.0,0.0,1,0
8,0,57,0.0175,23.4154,0.0,5,3,6,0.0,1.0,0,0
2,0,18,0.002352941,0.0,0.0,11,6,2,0.0,0.0,0,0
1,0,17,0.0037037040000000004,0.0,0.0,11,1,2,0.0,1.0,0,0
0,0,8,0.075,0.0,0.0,11,6,2,0.0,1.0,0,0
2,0,38,0.0295,0.0,0.0,11,1,13,0.0,1.0,0,0
0,0,2,0.1,0.0,0.0,3,4,2,0.0,1.0,0,0
0,0,49,0.00952381,0.0,0.0,3,1,1,0.0,1.0,0,0
0,0,24,0.020833333,0.0,0.0,11,3,2,0.0,1.0,1,1
3,0,9,0.111111111,0.0,0.0,9,4,3,0.0,1.0,0,0
3,0,29,0.033064516,15.65808387,0.0,5,1,1,0.0,1.0,0,1
8,0,35,0.035656214,0.0,0.0,12,3,2,0.0,1.0,0,0
2,0,15,0.00625,0.0,0.0,6,9,2,0.0,0.0,0,0
0,0,76,0.025492063,0.0,0.0,11,1,10,0.0,1.0,1,0
7,1,15,0.019298246,0.0,0.0,12,3,2,0.0,0.0,0,1
0,0,1,0.2,0.0,0.0,11,9,20,1.0,0.0,0,0
0,0,6,0.1,0.0,0.0,11,7,1,0.0,1.0,0,0
0,0,6,0.011111111000000002,0.0,0.0,5,1,13,0.0,1.0,0,0
0,0,20,0.033333333,0.0,0.0,11,1,1,0.0,1.0,0,0
5,0,12,0.026851852000000002,63.1498595,0.0,12,1,8,0.0,1.0,0,0
5,0,16,0.011764706000000002,0.0,0.0,5,1,2,0.0,1.0,0,0
0,0,14,0.014285714,0.0,0.0,3,1,3,0.0,1.0,1,0
2,2,18,0.02,0.0,0.0,3,4,1,0.0,1.0,0,0
0,0,6,0.006666666999999999,0.0,0.8,5,1,1,0.0,1.0,0,0
0,0,258,0.008679315,0.0,0.0,6,3,3,0.0,1.0,0,0
8,3,25,0.013978495,0.0,0.0,10,1,2,0.0,1.0,0,0
0,0,1,0.2,0.0,1.0,2,1,3,0.0,1.0,1,0
0,1,29,0.010344828,25.90331034,0.0,5,1,4,0.0,0.0,0,1
9,0,112,0.004005848,60.43385263,0.2,5,4,3,0.0,1.0,0,1
0,3,10,0.016666667,0.0,0.0,3,4,2,0.0,0.0,1,0
1,0,22,0.0009523810000000001,60.58437066,0.0,11,3,2,0.0,0.0,1,1
2,0,25,0.057283951,0.0,0.0,11,3,6,0.0,1.0,0,0
7,4,81,0.018203638,3.0265717,0.0,11,3,6,0.0,1.0,1,0
0,0,68,0.028272059,0.0,1.0,5,6,2,0.0,1.0,1,0
1,0,14,0.004761905,17.5336164,0.0,11,6,10,0.0,0.0,1,1
6,1,34,0.0265,0.0,0.0,5,1,1,0.0,1.0,0,0
4,0,30,0.026470588,6.929826318,0.0,11,2,4,0.0,1.0,0,1
17,8,62,0.033986814,79.48403933,0.0,12,7,10,0.0,1.0,0,0
0,0,5,0.06,0.0,0.0,11,3,11,0.0,1.0,0,0
0,0,11,0.045454545,0.0,0.0,11,9,10,0.0,0.0,1,0
6,0,33,0.02045045,19.365495499999998,0.0,3,1,2,0.0,1.0,0,1
1,0,0,0.033333333,0.0,0.0,10,6,3,0.0,1.0,0,1
4,0,9,0.015384615,0.0,0.0,3,1,2,0.0,0.0,0,0
2,0,44,0.043560605999999995,0.0,0.0,5,1,6,0.0,1.0,0,0
0,0,5,0.008,0.0,0.0,12,8,13,0.0,1.0,0,0
0,0,0,0.2,0.0,0.0,5,3,18,0.0,1.0,1,0
0,0,3,0.033333333,0.0,0.0,3,1,10,0.0,1.0,0,0
11,1,64,0.002493853,54.95126905,0.0,3,1,2,0.0,0.0,0,0
0,0,15,0.017777778,0.0,0.0,12,9,10,0.0,1.0,0,0
2,0,3,0.026666667,0.0,0.0,12,1,2,0.0,1.0,1,0
0,0,30,0.013333333000000001,0.0,0.0,11,1,2,0.0,1.0,1,0
1,0,25,0.004166667,0.0,0.8,5,1,2,0.0,0.0,0,0
0,0,11,0.018181818,0.0,0.0,3,5,1,0.0,1.0,0,0
9,0,63,0.006999999999999999,19.95572297,0.0,3,8,8,0.0,0.0,0,1
0,0,1,0.2,0.0,0.0,3,5,2,0.0,1.0,0,0
0,0,30,0.071666667,0.0,0.0,12,3,1,0.0,1.0,0,0
5,0,6,0.018181818,0.0,0.0,11,8,3,0.0,1.0,0,0
0,0,6,0.016666667,0.0,0.0,5,1,3,0.0,1.0,0,0
3,2,62,0.013128205,0.0,0.0,7,3,2,0.0,1.0,0,0
3,2,11,0.006666666999999999,45.7504,0.0,3,1,10,0.0,0.0,0,1
0,0,6,0.0875,0.0,0.0,3,6,10,0.0,1.0,0,0
0,0,1,0.2,0.0,0.0,5,9,4,0.0,1.0,1,0
0,0,9,0.022222222000000003,0.0,0.0,12,6,6,0.0,0.0,0,0
1,0,19,0.0075,0.0,0.0,8,1,2,0.0,1.0,0,0
0,2,134,0.01682332,5.667450916,0.0,11,1,2,0.0,1.0,0,1
0,0,7,0.1,0.0,0.0,5,1,4,0.0,1.0,0,0
0,0,3,0.066666667,0.0,0.0,5,3,1,0.0,1.0,0,0
2,0,86,0.050387597,0.0,0.0,8,7,3,0.0,1.0,0,0
9,1,36,0.025668172000000003,0.0,0.0,11,1,2,0.0,1.0,1,0
11,0,122,0.030060022000000002,0.0,0.2,5,1,1,0.0,1.0,0,0
2,1,31,0.017482517,0.0,0.0,5,2,5,0.0,1.0,1,0
3,2,18,0.03968254,14.25648352,0.0,3,2,3,0.0,1.0,1,1
0,0,5,0.133333333,0.0,0.0,5,1,1,0.0,1.0,0,0
0,0,22,0.016666667,0.0,0.4,5,1,2,0.0,1.0,0,0
0,0,3,0.066666667,0.0,0.0,2,3,3,0.0,1.0,0,0
2,0,20,0.004393939,0.0,0.0,10,1,2,0.0,1.0,0,0
0,0,68,0.027941176,0.0,0.0,11,2,13,0.0,1.0,1,0
0,0,18,0.07962963,0.0,0.0,7,3,4,0.0,1.0,0,0
0,0,21,0.020408163,0.0,0.0,12,2,2,0.0,0.0,1,0
0,0,12,0.088888889,0.0,0.0,5,9,13,0.0,1.0,0,0
0,0,4,0.1,0.0,0.4,5,1,13,0.0,1.0,0,0
0,0,9,0.027777778,0.0,0.0,11,4,2,0.0,1.0,0,0
1,0,8,0.04,15.45198077,0.0,9,1,1,0.0,1.0,0,1
6,0,28,0.013333333000000001,52.10818182,0.0,3,1,2,0.0,1.0,0,1
0,0,7,0.028571429,0.0,0.0,5,1,5,0.0,1.0,0,0
0,0,18,0.02254902,0.0,0.2,5,3,4,0.0,1.0,0,0
10,2,107,0.019627539,0.0,0.0,12,4,2,0.0,1.0,0,0
0,0,8,0.014285714,0.0,0.0,12,1,1,0.0,1.0,1,0
4,2,46,0.013478621999999999,2.6907925710000002,0.0,5,6,4,0.0,1.0,1,0
0,2,12,0.014285714,0.0,0.0,7,2,4,0.0,0.0,0,0
0,0,6,0.041666667000000004,0.0,0.0,12,1,10,0.0,1.0,0,0
0,0,3,0.066666667,0.0,0.8,5,9,1,0.0,1.0,0,0
0,0,8,0.025,0.0,0.0,10,1,2,0.0,0.0,0,0
0,0,1,0.2,0.0,0.0,3,2,1,0.0,1.0,0,0
4,2,53,0.028928571,7.209305119,0.0,12,5,2,0.0,1.0,1,0
0,0,3,0.066666667,0.0,0.0,5,3,11,0.0,1.0,1,0
0,0,20,0.07,0.0,0.0,6,4,3,0.0,1.0,0,0
0,0,8,0.010884353999999999,0.0,0.0,5,4,3,0.0,1.0,0,0
0,0,18,0.030392157000000003,0.0,0.0,5,7,6,0.0,1.0,1,0
3,0,63,0.017460317,0.0,0.0,7,4,3,0.0,1.0,0,0
0,0,37,0.036936937,0.0,1.0,5,1,13,0.0,1.0,1,0
3,5,23,0.047074074,10.64805714,0.0,5,1,4,0.0,1.0,0,1
0,0,3,0.066666667,0.0,0.0,12,1,2,0.0,1.0,1,0
10,0,31,0.039047619,15.108543,0.0,11,4,3,0.0,1.0,0,0
0,0,21,0.007142857,0.0,0.0,5,4,4,0.0,1.0,1,0
0,0,9,0.001587302,0.0,0.0,3,8,2,0.0,1.0,1,0
0,0,7,0.057142857000000005,0.0,0.0,12,4,2,0.0,1.0,1,0
0,2,5,0.104081633,0.0,0.0,11,1,13,0.0,1.0,0,0
1,0,13,0.008333333,0.0,0.0,12,1,2,0.0,0.0,0,0
0,0,5,0.05,0.0,0.0,5,4,3,0.0,1.0,0,0
2,0,41,0.014327278,0.0,0.0,11,6,1,0.0,1.0,1,0
3,2,2,0.033333333,0.0,0.0,3,8,2,0.0,0.0,0,0
0,0,4,0.066666667,0.0,0.0,5,2,3,0.0,1.0,0,0
2,0,6,0.023809524,0.0,0.0,5,1,1,0.0,1.0,1,0
6,0,32,0.01966967,13.49031898,0.0,11,1,13,0.0,1.0,0,1
0,0,2,0.05,0.0,0.0,11,3,2,0.0,0.0,0,0
0,0,13,0.007692308,0.0,0.0,5,7,2,0.0,1.0,0,0
0,0,24,0.033333333,0.0,0.8,5,9,1,0.0,1.0,0,0
3,0,24,0.015333333000000001,17.84230699,0.0,3,1,2,0.0,1.0,0,1
8,2,24,0.007142857,0.0,0.0,9,4,5,0.0,0.0,0,0
5,1,17,0.005263158,0.0,0.0,5,2,6,0.0,1.0,0,0
0,1,35,0.023611111,0.0,0.0,3,8,1,0.0,1.0,1,0
3,0,79,0.005590278000000001,0.0,0.0,11,2,6,0.0,1.0,0,0
0,0,14,0.015986395,0.0,0.0,11,1,2,0.0,1.0,1,0
7,0,72,0.007733333,0.0,0.0,10,4,4,0.0,1.0,0,0
7,0,24,0.006666666999999999,0.0,0.0,3,4,3,0.0,0.0,1,0
1,0,49,0.011538462,35.79969486,0.0,11,3,13,0.0,1.0,0,1
0,0,45,0.034074073999999996,0.0,0.0,12,2,1,0.0,1.0,1,0
0,0,22,0.057662338,0.0,0.0,3,7,2,0.0,1.0,1,0
13,5,154,0.02883646,0.0,0.0,11,3,10,0.0,1.0,0,0
0,0,49,0.057823129,0.0,0.0,8,3,3,0.0,1.0,0,0
0,0,23,0.007971014,0.0,0.0,11,1,13,0.0,1.0,0,0
6,0,51,0.011878788000000001,6.2299947389999994,0.0,11,1,2,0.0,1.0,0,1
0,2,23,0.016333333000000002,0.0,0.0,6,4,2,0.0,1.0,0,0
6,1,29,0.025517241,0.0,0.2,5,1,2,0.0,1.0,0,0
0,0,8,0.061111110999999996,0.0,0.0,3,8,1,0.0,1.0,0,0
0,0,10,0.046666667,0.0,0.0,11,7,6,0.0,1.0,1,0
0,0,5,0.093333333,0.0,0.6,5,1,1,0.0,1.0,0,0
7,0,181,0.007218823,11.29607044,0.0,5,3,4,0.0,1.0,1,0
0,0,3,0.033333333,0.0,0.0,12,9,8,0.0,0.0,0,0
0,0,4,0.05,0.0,0.6,5,3,4,0.0,1.0,0,0
2,0,89,0.01808048,0.0,0.0,12,1,3,0.0,1.0,0,0
8,0,85,0.01426455,0.898495409,0.0,7,9,4,0.0,1.0,0,0
0,0,8,0.038095238,0.0,0.0,3,2,1,0.0,1.0,0,0
9,2,23,0.022916667,6.064425697999999,0.0,11,9,2,0.0,1.0,1,0
0,0,3,0.12222222199999999,0.0,0.0,11,2,1,0.0,1.0,0,0
2,0,8,0.02,0.0,0.0,10,6,2,0.0,0.0,0,0
1,0,12,0.008333333,0.0,0.0,3,1,10,0.0,1.0,0,0
11,0,206,0.006257146999999999,0.0,0.0,11,1,2,0.0,1.0,0,0
0,0,8,0.025,0.0,0.0,3,1,1,0.0,1.0,0,0
0,2,11,0.038461537999999997,0.0,0.0,12,1,2,0.0,1.0,0,0
7,0,5,0.0375,0.0,0.0,7,4,5,0.0,0.0,0,0
3,0,91,0.022150056,0.0,0.0,11,1,2,0.0,1.0,1,0
0,0,8,0.05,63.891000000000005,0.0,5,4,1,0.0,1.0,0,1
0,0,4,0.05,0.0,0.0,3,1,1,0.0,1.0,0,0
2,0,8,0.040740741000000004,0.0,0.0,5,3,11,0.0,1.0,1,0
8,0,32,0.010526316,16.61144026,0.0,12,7,2,0.0,0.0,1,1
2,3,10,0.042857143,0.0,0.0,3,1,2,0.0,1.0,0,0
0,1,14,0.026666667,0.0,0.0,11,4,3,0.0,1.0,0,0
6,0,113,0.005217391,0.0,0.0,3,3,2,0.0,1.0,0,0
5,0,470,0.00362107,13.38149414,0.0,11,9,2,0.0,1.0,1,1
0,0,8,0.025,0.0,0.0,3,1,10,0.0,1.0,0,0
2,0,15,0.005882353000000001,0.0,0.0,3,1,1,0.0,1.0,0,0
0,0,8,0.05,0.0,0.0,12,3,1,0.0,1.0,0,0
2,0,43,0.025378788,0.0,0.0,3,7,1,0.0,1.0,0,0
12,7,71,0.016666667,42.14163315,0.0,10,1,4,0.0,1.0,0,0
1,0,11,0.026666667,0.0,0.0,11,4,2,0.0,1.0,0,0
1,1,25,0.020833333,165.62046669999998,0.0,5,8,4,0.0,1.0,1,1
2,0,14,0.0125,0.0,0.0,3,1,2,0.0,0.0,1,0
1,0,22,0.030434782999999997,27.81913043,0.0,5,3,4,0.0,1.0,1,1
0,2,13,0.037647059,68.75226072,0.0,9,4,4,0.0,1.0,1,0
0,0,22,0.14891774900000002,0.0,0.0,5,1,13,0.0,1.0,0,0
1,0,11,0.022222222000000003,0.0,0.0,5,1,4,0.0,1.0,0,0
1,2,13,0.021666667,0.0,0.0,10,8,4,0.0,1.0,1,0
0,0,25,0.003466667,0.0,0.8,5,1,4,0.0,1.0,0,0
0,0,1,0.2,0.0,0.0,3,3,3,0.0,1.0,0,0
0,0,1,0.2,0.0,0.0,11,1,3,0.0,1.0,0,0
1,0,24,0.006944444,0.0,0.0,8,3,4,0.0,1.0,1,1
0,0,2,0.05,0.0,0.0,3,4,10,0.0,1.0,0,0
2,2,16,0.0022222220000000003,0.0,0.0,3,7,2,0.0,0.0,1,0
11,3,197,0.011878228999999999,3.364060957,0.0,11,1,2,0.0,1.0,0,1
7,0,27,0.013131313,0.0,0.2,5,1,3,0.0,1.0,0,0
7,0,60,0.017066636,0.0,0.0,3,4,2,0.0,1.0,0,0
2,4,2,0.00952381,0.0,0.0,12,3,10,0.0,0.0,1,0
4,0,53,0.021974359,1.660118182,0.0,3,7,3,0.0,1.0,1,1
4,0,4,0.028571429,0.0,0.0,9,4,6,0.0,1.0,1,0
4,0,68,0.008789401,0.0,0.0,6,4,1,0.0,1.0,0,0
0,0,23,0.030952381,0.0,0.0,12,1,2,0.0,1.0,0,0
26,9,183,0.014200441999999999,19.56746389,0.0,11,2,13,0.0,1.0,0,1
0,0,4,0.1,0.0,0.0,11,1,13,0.0,1.0,0,0
0,0,38,0.010526316,0.0,0.0,11,2,1,0.0,1.0,0,0
3,0,17,0.01,0.0,0.0,12,1,2,0.0,0.0,0,1
0,0,5,0.04,0.0,0.0,5,4,3,0.0,1.0,0,0
2,0,12,0.042941176,33.1128,0.8,5,1,1,0.0,1.0,0,0
0,0,90,0.013249671999999999,0.0,0.0,11,1,2,0.0,1.0,1,0
11,5,79,0.006407828000000001,14.8513125,0.0,5,7,3,0.0,1.0,0,1
0,0,3,0.2,0.0,0.0,12,1,3,0.0,1.0,0,0
1,2,88,0.006273946,0.0,0.0,11,1,2,0.0,1.0,1,0
10,9,105,0.050212934,2.579064935,0.0,5,2,11,0.0,1.0,1,0
0,0,14,0.014285714,0.0,0.0,3,1,2,0.0,1.0,0,0
0,0,3,0.133333333,0.0,0.0,11,1,1,0.0,1.0,1,0
4,0,18,0.009090909,0.0,0.0,3,7,2,0.0,0.0,1,0
6,0,27,0.034702381000000004,0.0,0.0,12,1,2,0.0,1.0,0,0
4,0,10,0.025,0.0,0.0,11,6,2,0.0,0.0,0,0
6,0,32,0.011428571,0.0,0.0,5,1,5,0.0,0.0,1,0
4,0,13,0.014285714,0.0,0.0,3,1,10,0.0,1.0,0,0
0,0,2,0.033333333,0.0,0.0,3,4,3,0.0,1.0,1,0
3,0,34,0.041643072,0.0,0.0,6,1,13,0.0,1.0,1,0
0,0,10,0.028571429,0.0,0.0,5,1,4,0.0,1.0,1,0
0,0,26,0.050933333,0.0,0.0,5,2,3,0.0,1.0,0,0
0,0,1,0.2,0.0,0.0,12,4,13,0.0,1.0,0,0
2,2,80,0.033915963,0.0,0.0,5,6,13,0.0,1.0,0,0
4,2,82,0.008907697,6.506831397999999,0.0,3,2,2,0.0,1.0,0,1
0,0,6,0.011111111000000002,0.0,0.0,3,1,2,0.0,1.0,0,0
2,0,12,0.080612245,0.0,0.0,8,6,1,0.0,1.0,0,0
3,0,26,0.039506173,8.887111111,1.0,5,1,3,0.0,1.0,1,1
1,0,26,0.002564103,22.65617015,0.0,10,6,2,0.0,0.0,1,1
1,0,15,0.011904762,43.03066045,0.0,12,3,2,0.0,0.0,0,1
2,1,31,0.0014705879999999999,0.0,0.0,5,7,18,0.0,0.0,0,0
1,1,47,0.01257764,0.0,0.0,3,6,1,0.0,1.0,0,0
1,0,23,0.025,0.0,0.0,3,1,3,0.0,1.0,1,0
6,0,9,0.004761905,0.0,0.0,5,2,3,0.0,0.0,0,0
0,0,1,0.1,0.0,0.0,3,4,15,0.0,1.0,1,0
0,0,7,0.033333333,49.82333333,0.0,3,4,1,0.0,0.0,0,1
4,0,3,0.028571429,0.0,0.0,8,3,2,0.0,1.0,0,0
2,3,62,0.026444443999999998,0.0,0.0,12,1,2,0.0,1.0,0,0
2,0,8,0.013000000000000001,0.0,0.0,11,8,2,0.0,1.0,0,0
0,0,21,0.033333333,0.0,0.0,12,1,10,0.0,1.0,1,0
0,0,7,0.007142857,0.0,0.0,10,1,2,0.0,1.0,0,0
5,0,34,0.013513513999999999,0.0,0.0,12,1,1,0.0,1.0,1,0
3,0,22,0.009090909,0.0,0.0,3,3,1,0.0,1.0,0,0
1,0,5,0.07777777799999999,0.0,0.0,10,4,4,0.0,1.0,0,0
2,0,10,0.02,0.0,0.0,11,1,2,0.0,1.0,0,0
0,0,13,0.027272727000000004,0.0,0.0,12,5,2,0.0,1.0,0,0
3,1,5,0.042857143,0.0,0.0,9,7,4,0.0,1.0,1,0
1,0,77,0.023842532000000003,14.38546841,0.0,11,1,2,0.0,1.0,0,0
0,0,12,0.033333333,0.0,0.0,2,3,2,0.0,1.0,0,0
0,0,2,0.033333333,0.0,0.0,11,1,3,0.0,1.0,0,0
2,0,19,0.0825,0.0,0.0,10,9,13,0.0,1.0,0,0
2,0,13,0.013333333000000001,0.0,0.0,9,1,2,0.0,0.0,0,0
0,0,9,0.04444444400000001,0.0,0.8,5,9,2,0.0,1.0,0,0
1,0,6,0.05,22.09581063,0.0,10,8,1,0.0,1.0,0,0
1,4,23,0.020440917,21.116296300000002,0.0,5,8,1,0.0,1.0,0,0
4,0,8,0.038888888999999996,0.0,0.0,11,3,2,0.0,1.0,0,1
6,2,146,0.015188129,73.35866939,0.0,11,1,2,0.0,1.0,1,1
0,0,42,0.034920635,0.0,0.0,8,8,2,0.0,1.0,0,0
6,0,41,0.012878788,0.0,0.0,8,1,4,0.0,1.0,1,0
1,0,1,0.2,0.0,0.6,5,4,2,0.0,1.0,0,0
4,1,56,0.021055381,14.69293103,0.0,5,3,2,0.0,1.0,0,1
2,3,27,0.042857143,39.51980679,0.0,12,1,2,0.0,1.0,0,0
1,0,66,0.00974359,0.0,0.4,5,2,2,0.0,1.0,0,0
0,0,3,0.066666667,0.0,0.0,6,1,4,0.0,1.0,1,0
0,0,2,0.05,0.0,0.0,3,3,10,0.0,1.0,1,0
6,3,23,0.020522573,6.7869589370000005,0.0,11,1,2,0.0,1.0,1,0
2,0,25,0.034065934,0.0,0.0,7,5,1,0.0,1.0,0,0
1,0,5,0.06,0.0,0.0,9,5,1,0.0,1.0,0,0
0,0,1,0.2,0.0,0.0,7,7,1,0.0,1.0,0,0
2,0,21,0.022857142999999996,0.0,0.6,5,1,2,0.0,1.0,0,0
0,0,3,0.177777778,0.0,0.0,11,6,1,0.0,1.0,0,0
1,0,10,0.027272727000000004,0.0,0.0,10,3,20,0.0,1.0,0,0
1,0,21,0.009090909,0.0,0.0,12,4,3,0.0,1.0,0,0
